template_code,retro_template,template_hash,classification,library_occurence,reaction_id,name,source_file,source_line,confidence,needs_review,has_generic_group,generic_resolution_status,aizynthfinder_ready,conditions,raw_reaction_smiles,forward_smarts
390,[#8]-[#6]-[#6]-[#6@@H](-[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]-[#6](-[#6])(-[#6])-[#8]-[#6](=[#8])-[#6]-[#6@@H](-[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,fc44060ce962a21f4b6c8c161314a33426465de308d10b01f62a9ab4defc4b0f,reduction,1,LIT_0256_v01,6.9 黄烷与异黄烷的合成 / 6.9.1 黄烷的合成,26-06-26 黄酮化合物的合成.md,1261,0.95,False,False,not_generic,True,"Choi ET等以光活的β-芳基-β-羟基酯为原料，不对称合成了黄烷化合物。以(R)-β-芳基-β-羟基酯为起始物，先经四氢铝锂还原得到相应的1,3-二醇，再选择性碘化可得3-碘丙醇化合物。在Mitsunobu条件下，构型发生改变，生成(S)-芳基醚。最后，在丁基锂存在下环合，得到(S)-chroman化合物(图6.72)。 四氢铝锂还原得1, 3-二醇：LiAlH4 选择性碘化可得3-碘丙醇化合物：PPh3 Mitsunobu条件下，构型发生改变，生成(S)-芳基醚：DEAD, PPh3",CC(C)(C)OC(=O)C[C@@H](O)c1ccccc1>>OCC[C@@H](O)c1ccccc1,[#6]-[#6](-[#6])(-[#6])-[#8]-[#6](=[#8])-[#6]-[#6@@H](-[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#8]-[#6]-[#6]-[#6@@H](-[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
391,[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#8])-[#6]-[#6]-[#8]):[#6]:[#6]:1>>[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#8])-[#6]-[#6](=[#8])-[#8]-[#6](-[#6])(-[#6])-[#6]):[#6]:[#6]:1,1c82cbbbff1a791c271f102317f2a172e1c8b861aa58035c178e72349190e639,reduction,1,LIT_0256_v02,6.9 黄烷与异黄烷的合成 / 6.9.1 黄烷的合成,26-06-26 黄酮化合物的合成.md,1261,0.95,False,False,not_generic,True,"Choi ET等以光活的β-芳基-β-羟基酯为原料，不对称合成了黄烷化合物。以(R)-β-芳基-β-羟基酯为起始物，先经四氢铝锂还原得到相应的1,3-二醇，再选择性碘化可得3-碘丙醇化合物。在Mitsunobu条件下，构型发生改变，生成(S)-芳基醚。最后，在丁基锂存在下环合，得到(S)-chroman化合物(图6.72)。 四氢铝锂还原得1, 3-二醇：LiAlH4 选择性碘化可得3-碘丙醇化合物：PPh3 Mitsunobu条件下，构型发生改变，生成(S)-芳基醚：DEAD, PPh3",Cc1ccc([C@H](O)CC(=O)OC(C)(C)C)cc1>>Cc1ccc([C@H](O)CCO)cc1,[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#8])-[#6]-[#6](=[#8])-[#8]-[#6](-[#6])(-[#6])-[#6]):[#6]:[#6]:1>>[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#8])-[#6]-[#6]-[#8]):[#6]:[#6]:1
392,[#8]-[#6]-[#6]-[#6@@H](-[#8])-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1>>[#6]-[#6](-[#6])(-[#6])-[#8]-[#6](=[#8])-[#6]-[#6@@H](-[#8])-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1,da3902af33e57fac6486ac605d7feecacdd16aa24017702402a43b65049ef5ab,reduction,1,LIT_0256_v03,6.9 黄烷与异黄烷的合成 / 6.9.1 黄烷的合成,26-06-26 黄酮化合物的合成.md,1261,0.95,False,False,not_generic,True,"Choi ET等以光活的β-芳基-β-羟基酯为原料，不对称合成了黄烷化合物。以(R)-β-芳基-β-羟基酯为起始物，先经四氢铝锂还原得到相应的1,3-二醇，再选择性碘化可得3-碘丙醇化合物。在Mitsunobu条件下，构型发生改变，生成(S)-芳基醚。最后，在丁基锂存在下环合，得到(S)-chroman化合物(图6.72)。 四氢铝锂还原得1, 3-二醇：LiAlH4 选择性碘化可得3-碘丙醇化合物：PPh3 Mitsunobu条件下，构型发生改变，生成(S)-芳基醚：DEAD, PPh3",CC(C)(C)OC(=O)C[C@@H](O)c1ccc(Cl)cc1>>OCC[C@@H](O)c1ccc(Cl)cc1,[#6]-[#6](-[#6])(-[#6])-[#8]-[#6](=[#8])-[#6]-[#6@@H](-[#8])-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1>>[#8]-[#6]-[#6]-[#6@@H](-[#8])-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1
393,[#8]-[#6@H](-[#6]-[#6]-[#53])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#8]-[#6]-[#6]-[#6@@H](-[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,8a7db1a2115a3857e964d8a8d20a5b65931bb96914ba3e88b790b826f60d0148,reduction,1,LIT_0257_v01,6.9 黄烷与异黄烷的合成 / 6.9.1 黄烷的合成,26-06-26 黄酮化合物的合成.md,1265,0.95,False,False,not_generic,True,"Choi ET等以光活的β-芳基-β-羟基酯为原料，不对称合成了黄烷化合物。以(R)-β-芳基-β-羟基酯为起始物，先经四氢铝锂还原得到相应的1,3-二醇，再选择性碘化可得3-碘丙醇化合物。在Mitsunobu条件下，构型发生改变，生成(S)-芳基醚。最后，在丁基锂存在下环合，得到(S)-chroman化合物(图6.72)。 四氢铝锂还原得1, 3-二醇：LiAlH4 选择性碘化可得3-碘丙醇化合物：PPh3 Mitsunobu条件下，构型发生改变，生成(S)-芳基醚：DEAD, PPh3",OCC[C@@H](O)c1ccccc1>>O[C@H](CCI)c1ccccc1,[#8]-[#6]-[#6]-[#6@@H](-[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#8]-[#6@H](-[#6]-[#6]-[#53])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
394,[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#8])-[#6]-[#6]-[#53]):[#6]:[#6]:1>>[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#8])-[#6]-[#6]-[#8]):[#6]:[#6]:1,0e81c55c34ac661711048b50931ac10ae2ca98847522edc7b84c34013e6c920b,reduction,1,LIT_0257_v02,6.9 黄烷与异黄烷的合成 / 6.9.1 黄烷的合成,26-06-26 黄酮化合物的合成.md,1265,0.95,False,False,not_generic,True,"Choi ET等以光活的β-芳基-β-羟基酯为原料，不对称合成了黄烷化合物。以(R)-β-芳基-β-羟基酯为起始物，先经四氢铝锂还原得到相应的1,3-二醇，再选择性碘化可得3-碘丙醇化合物。在Mitsunobu条件下，构型发生改变，生成(S)-芳基醚。最后，在丁基锂存在下环合，得到(S)-chroman化合物(图6.72)。 四氢铝锂还原得1, 3-二醇：LiAlH4 选择性碘化可得3-碘丙醇化合物：PPh3 Mitsunobu条件下，构型发生改变，生成(S)-芳基醚：DEAD, PPh3",Cc1ccc([C@H](O)CCO)cc1>>Cc1ccc([C@H](O)CCI)cc1,[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#8])-[#6]-[#6]-[#8]):[#6]:[#6]:1>>[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#8])-[#6]-[#6]-[#53]):[#6]:[#6]:1
395,[#8]-[#6@H](-[#6]-[#6]-[#53])-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1>>[#8]-[#6]-[#6]-[#6@@H](-[#8])-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1,cf0b688f80d827da53f0ab4d72f39b8911c23b72a7c93232905da4ec15b7ce5b,reduction,1,LIT_0257_v03,6.9 黄烷与异黄烷的合成 / 6.9.1 黄烷的合成,26-06-26 黄酮化合物的合成.md,1265,0.95,False,False,not_generic,True,"Choi ET等以光活的β-芳基-β-羟基酯为原料，不对称合成了黄烷化合物。以(R)-β-芳基-β-羟基酯为起始物，先经四氢铝锂还原得到相应的1,3-二醇，再选择性碘化可得3-碘丙醇化合物。在Mitsunobu条件下，构型发生改变，生成(S)-芳基醚。最后，在丁基锂存在下环合，得到(S)-chroman化合物(图6.72)。 四氢铝锂还原得1, 3-二醇：LiAlH4 选择性碘化可得3-碘丙醇化合物：PPh3 Mitsunobu条件下，构型发生改变，生成(S)-芳基醚：DEAD, PPh3",OCC[C@@H](O)c1ccc(Cl)cc1>>O[C@H](CCI)c1ccc(Cl)cc1,[#8]-[#6]-[#6]-[#6@@H](-[#8])-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1>>[#8]-[#6@H](-[#6]-[#6]-[#53])-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1
396,[#35]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8]-[#6@@H](-[#6]-[#6]-[#53])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#8]-[#6@H](-[#6]-[#6]-[#53])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#35],0a6109259d4373c3ed6bb0484c8ff005f4b82f261b50d49a637c755ed8689346,methylation,1,LIT_0258_v01,6.9 黄烷与异黄烷的合成 / 6.9.1 黄烷的合成,26-06-26 黄酮化合物的合成.md,1269,0.95,False,False,not_generic,True,"选择性碘化可得3-碘丙醇化合物：PPh3 Mitsunobu条件下，构型发生改变，生成(S)-芳基醚：DEAD, PPh3",O[C@H](CCI)c1ccccc1.Oc1ccccc1Br>>Brc1ccccc1O[C@@H](CCI)c1ccccc1,[#8]-[#6@H](-[#6]-[#6]-[#53])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#35]>>[#35]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8]-[#6@@H](-[#6]-[#6]-[#53])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
397,[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#6]-[#6]-[#53])-[#8]-[#6]2:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:2-[#35]):[#6]:[#6]:1>>[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#8])-[#6]-[#6]-[#53]):[#6]:[#6]:1.[#6]-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#35]):[#6]:1,0a8cd207ee01965991fb49c31cd796c04edbb8154759fb141f9915a0da65d812,methylation,1,LIT_0258_v02,6.9 黄烷与异黄烷的合成 / 6.9.1 黄烷的合成,26-06-26 黄酮化合物的合成.md,1269,0.95,False,False,not_generic,True,"选择性碘化可得3-碘丙醇化合物：PPh3 Mitsunobu条件下，构型发生改变，生成(S)-芳基醚：DEAD, PPh3",Cc1ccc([C@H](O)CCI)cc1.Cc1ccc(O)c(Br)c1>>Cc1ccc([C@H](CCI)Oc2ccc(C)cc2Br)cc1,[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#8])-[#6]-[#6]-[#53]):[#6]:[#6]:1.[#6]-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#35]):[#6]:1>>[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#6]-[#6]-[#53])-[#8]-[#6]2:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:2-[#35]):[#6]:[#6]:1
398,[#17]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#6]-[#6]-[#53])-[#8]-[#6]2:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:2-[#35]):[#6]:[#6]:1>>[#8]-[#6@H](-[#6]-[#6]-[#53])-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1.[#8]-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1-[#35],725f981e4d175dfd46d9483be77e03ad2080cb0251bc1446cae3649fc218ab5d,methylation,1,LIT_0258_v03,6.9 黄烷与异黄烷的合成 / 6.9.1 黄烷的合成,26-06-26 黄酮化合物的合成.md,1269,0.95,False,False,not_generic,True,"选择性碘化可得3-碘丙醇化合物：PPh3 Mitsunobu条件下，构型发生改变，生成(S)-芳基醚：DEAD, PPh3",O[C@H](CCI)c1ccc(Cl)cc1.Oc1ccc(Cl)cc1Br>>Clc1ccc([C@H](CCI)Oc2ccc(Cl)cc2Br)cc1,[#8]-[#6@H](-[#6]-[#6]-[#53])-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1.[#8]-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1-[#35]>>[#17]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#6]-[#6]-[#53])-[#8]-[#6]2:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:2-[#35]):[#6]:[#6]:1
399,[#6]1:[#6]:[#6]:[#6](-[#6@@H]2-[#6]-[#6]-[#6]3:[#6]:[#6]:[#6]:[#6]:[#6]:3-[#8]-2):[#6]:[#6]:1>>[#35]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8]-[#6@@H](-[#6]-[#6]-[#53])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#6]-[#6]-[#6]-[#6]-[Li],c707cdcfa65c676dffbd339b25e82ee3a138fc9bd94759337df7e511f05b94ad,methylation,1,LIT_0259_v01,图6.72 (S)-chroman的合成,26-06-26 黄酮化合物的合成.md,1273,0.95,False,False,not_generic,True,"Mitsunobu条件下，构型发生改变，生成(S)-芳基醚：DEAD, PPh3",Brc1ccccc1O[C@@H](CCI)c1ccccc1.CCCC[Li]>>c1ccc([C@@H]2CCc3ccccc3O2)cc1,[#35]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8]-[#6@@H](-[#6]-[#6]-[#53])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#6]-[#6]-[#6]-[#6]-[Li]>>[#6]1:[#6]:[#6]:[#6](-[#6@@H]2-[#6]-[#6]-[#6]3:[#6]:[#6]:[#6]:[#6]:[#6]:3-[#8]-2):[#6]:[#6]:1
400,[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@@H]2-[#6]-[#6]-[#6]3:[#6]:[#6](-[#6]):[#6]:[#6]:[#6]:3-[#8]-2):[#6]:[#6]:1>>[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#6]-[#6]-[#53])-[#8]-[#6]2:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:2-[#35]):[#6]:[#6]:1.[#6]-[#6]-[#6]-[#6]-[Li],102c163804550d01ee717d61aa2e9beaacf21eef6833b288b4760dd3cc4f4fd7,methylation,1,LIT_0259_v02,图6.72 (S)-chroman的合成,26-06-26 黄酮化合物的合成.md,1273,0.95,False,False,not_generic,True,"Mitsunobu条件下，构型发生改变，生成(S)-芳基醚：DEAD, PPh3",Cc1ccc([C@H](CCI)Oc2ccc(C)cc2Br)cc1.CCCC[Li]>>Cc1ccc([C@@H]2CCc3cc(C)ccc3O2)cc1,[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#6]-[#6]-[#53])-[#8]-[#6]2:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:2-[#35]):[#6]:[#6]:1.[#6]-[#6]-[#6]-[#6]-[Li]>>[#6]-[#6]1:[#6]:[#6]:[#6](-[#6@@H]2-[#6]-[#6]-[#6]3:[#6]:[#6](-[#6]):[#6]:[#6]:[#6]:3-[#8]-2):[#6]:[#6]:1
401,[#17]-[#6]1:[#6]:[#6]:[#6](-[#6@@H]2-[#6]-[#6]-[#6]3:[#6]:[#6](-[#17]):[#6]:[#6]:[#6]:3-[#8]-2):[#6]:[#6]:1>>[#17]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#6]-[#6]-[#53])-[#8]-[#6]2:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:2-[#35]):[#6]:[#6]:1.[#6]-[#6]-[#6]-[#6]-[Li],2b96f54f2d8873fecab698134cd202e3d380cf54b36ec2a99f196849ce2fe607,methylation,1,LIT_0259_v03,图6.72 (S)-chroman的合成,26-06-26 黄酮化合物的合成.md,1273,0.95,False,False,not_generic,True,"Mitsunobu条件下，构型发生改变，生成(S)-芳基醚：DEAD, PPh3",Clc1ccc([C@H](CCI)Oc2ccc(Cl)cc2Br)cc1.CCCC[Li]>>Clc1ccc([C@@H]2CCc3cc(Cl)ccc3O2)cc1,[#17]-[#6]1:[#6]:[#6]:[#6](-[#6@H](-[#6]-[#6]-[#53])-[#8]-[#6]2:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:2-[#35]):[#6]:[#6]:1.[#6]-[#6]-[#6]-[#6]-[Li]>>[#17]-[#6]1:[#6]:[#6]:[#6](-[#6@@H]2-[#6]-[#6]-[#6]3:[#6]:[#6](-[#17]):[#6]:[#6]:[#6]:3-[#8]-2):[#6]:[#6]:1
402,[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7-]-[#6](=[#8])-[#7]-1-[#6].[#6]-[Si](-[#6])(-[#6])-[#9]>>[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7](-[Si](-[#6])(-[#6])-[#6])-[#6](=[#8])-[#7]-1-[#6].[#9-],97ad381495a3c6538d309e63f2ea23a540f258d3fd8658cb7188229ade807795,isoflavone_synthesis,1,LIT_0260,6.9 黄烷与异黄烷的合成 / 6.9.2 异黄烷的合成,26-06-26 黄酮化合物的合成.md,1285,0.95,False,False,not_generic,True,异黄烷合成一般是采用异黄酮的催化加氢，在使用液氨和金属锂作还原剂时会导致二甲基色原酮的裂解，产生副产物。Boland G M等采用咪唑酮和苯乙酰氯反应，极大地提高了立体选择性，降低副产物的生成(图6.73)。,C[C@@H]1[C@@H](c2ccccc2)N([Si](C)(C)C)C(=O)N1C.[F-]>>C[C@@H]1[C@@H](c2ccccc2)[N-]C(=O)N1C.C[Si](C)(C)F,[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7](-[Si](-[#6])(-[#6])-[#6])-[#6](=[#8])-[#7]-1-[#6].[#9-]>>[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7-]-[#6](=[#8])-[#7]-1-[#6].[#6]-[Si](-[#6])(-[#6])-[#9]
403,[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7](-[#6](=[#8])-[#6]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6](=[#8])-[#7]-1-[#6].[#17-]>>[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7-]-[#6](=[#8])-[#7]-1-[#6].[#8]=[#6](-[#17])-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,b9723cab6843a5f84812f3731ab94a670f3196d83e717b462b9c8e562fc89197,literature_reaction,1,LIT_0261,6.9 黄烷与异黄烷的合成 / 6.9.2 异黄烷的合成,26-06-26 黄酮化合物的合成.md,1291,0.85,False,False,not_generic,True,,C[C@@H]1[C@@H](c2ccccc2)[N-]C(=O)N1C.O=C(Cl)Cc1ccccc1>>C[C@@H]1[C@@H](c2ccccc2)N(C(=O)Cc2ccccc2)C(=O)N1C.[Cl-],[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7-]-[#6](=[#8])-[#7]-1-[#6].[#8]=[#6](-[#17])-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7](-[#6](=[#8])-[#6]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6](=[#8])-[#7]-1-[#6].[#17-]
404,[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7](-[#6](=[#8])-[#6H-]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6](=[#8])-[#7]-1-[#6].[#6]-[#6](-[#6])-[#7]-[#6]1-[#6]-[#6]-[#6]-[#6]-[#6]-1.[Li+]>>[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7](-[#6](=[#8])-[#6]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6](=[#8])-[#7]-1-[#6].[#6]-[#6](-[#6])-[#7-]-[#6]1-[#6]-[#6]-[#6]-[#6]-[#6]-1.[Li+],e5c665fb3691c1e8ac2a8f56ef3fcff1807a9a600baf0f92a7b3bc6b8b5ef458,literature_reaction,1,LIT_0262,6.9 黄烷与异黄烷的合成 / 6.9.2 异黄烷的合成,26-06-26 黄酮化合物的合成.md,1297,0.85,False,False,not_generic,True,,C[C@@H]1[C@@H](c2ccccc2)N(C(=O)Cc2ccccc2)C(=O)N1C.CC(C)[N-]C1CCCCC1.[Li+]>>C[C@@H]1[C@@H](c2ccccc2)N(C(=O)[CH-]c2ccccc2)C(=O)N1C.CC(C)NC1CCCCC1.[Li+],[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7](-[#6](=[#8])-[#6]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6](=[#8])-[#7]-1-[#6].[#6]-[#6](-[#6])-[#7-]-[#6]1-[#6]-[#6]-[#6]-[#6]-[#6]-1.[Li+]>>[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7](-[#6](=[#8])-[#6H-]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6](=[#8])-[#7]-1-[#6].[#6]-[#6](-[#6])-[#7]-[#6]1-[#6]-[#6]-[#6]-[#6]-[#6]-1.[Li+]
405,[#6]-[#8]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]-[#6](-[#6](=[#8])-[#7]1-[#6](=[#8])-[#7](-[#6])-[#6@H](-[#6])-[#6@H]-1-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#35-]>>[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7](-[#6](=[#8])-[#6H-]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6](=[#8])-[#7]-1-[#6].[#6]-[#8]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]-[#35],fdca4ca6295698131fd8c59e1b6e3fa4cb6b8bd592309b8f8459ad58397b1fe1,literature_reaction,1,LIT_0263,6.9 黄烷与异黄烷的合成 / 6.9.2 异黄烷的合成,26-06-26 黄酮化合物的合成.md,1303,0.85,False,False,not_generic,True,,C[C@@H]1[C@@H](c2ccccc2)N(C(=O)[CH-]c2ccccc2)C(=O)N1C.COCOc1ccccc1CBr>>COCOc1ccccc1CC(C(=O)N1C(=O)N(C)[C@H](C)[C@H]1c1ccccc1)c1ccccc1.[Br-],[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7](-[#6](=[#8])-[#6H-]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6](=[#8])-[#7]-1-[#6].[#6]-[#8]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]-[#35]>>[#6]-[#8]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]-[#6](-[#6](=[#8])-[#7]1-[#6](=[#8])-[#7](-[#6])-[#6@H](-[#6])-[#6@H]-1-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#35-]
406,[#6]-[#8]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]-[#6](-[#6]-[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7]-[#6](=[#8])-[#7]-1-[#6].[Li+]>>[#6]-[#8]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]-[#6](-[#6](=[#8])-[#7]1-[#6](=[#8])-[#7](-[#6])-[#6@H](-[#6])-[#6@H]-1-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[AlH4-].[Li+],c9d097980a639eedb9d58a41e56933c36d3f049d6faeceb35055266f24a4e1eb,reduction,1,LIT_0264,6.9 黄烷与异黄烷的合成 / 6.9.2 异黄烷的合成,26-06-26 黄酮化合物的合成.md,1309,0.95,False,False,not_generic,True,酸性脱 MOM,COCOc1ccccc1CC(C(=O)N1C(=O)N(C)[C@H](C)[C@H]1c1ccccc1)c1ccccc1.[AlH4-].[Li+]>>COCOc1ccccc1CC(CO)c1ccccc1.C[C@@H]1[C@@H](c2ccccc2)NC(=O)N1C.[Li+],[#6]-[#8]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]-[#6](-[#6](=[#8])-[#7]1-[#6](=[#8])-[#7](-[#6])-[#6@H](-[#6])-[#6@H]-1-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[AlH4-].[Li+]>>[#6]-[#8]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]-[#6](-[#6]-[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#6]-[#6@@H]1-[#6@@H](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7]-[#6](=[#8])-[#7]-1-[#6].[Li+]
